0,Thu May 31 12:48:38 2018
1,Thu May 31 13:14:02 2018
2,Thu May 31 13:39:34 2018
3,Thu May 31 14:05:07 2018
4,Thu May 31 14:30:37 2018
5,Thu May 31 14:56:12 2018
6,Thu May 31 15:21:45 2018
7,Thu May 31 15:47:08 2018
8,Thu May 31 16:12:33 2018
9,Thu May 31 16:37:45 2018
10,Thu May 31 17:03:03 2018
11,Thu May 31 17:28:28 2018
12,Thu May 31 17:53:47 2018
13,Thu May 31 18:19:11 2018
14,Thu May 31 18:44:42 2018
15,Thu May 31 19:10:03 2018
16,Thu May 31 19:35:36 2018
17,Thu May 31 20:01:11 2018
18,Thu May 31 20:26:49 2018
19,Thu May 31 20:52:25 2018
20,Thu May 31 21:18:04 2018
21,Thu May 31 21:43:32 2018
22,Thu May 31 22:08:58 2018
23,Thu May 31 22:34:31 2018
24,Thu May 31 22:59:59 2018
25,Thu May 31 23:25:25 2018
26,Thu May 31 23:50:50 2018
27,Fri Jun  1 00:16:12 2018
28,Fri Jun  1 00:41:30 2018
29,Fri Jun  1 01:06:54 2018
30,Fri Jun  1 01:32:01 2018
31,Fri Jun  1 01:57:14 2018
32,Fri Jun  1 02:22:27 2018
33,Fri Jun  1 02:47:33 2018
34,Fri Jun  1 03:12:45 2018
35,Fri Jun  1 03:38:05 2018
36,Fri Jun  1 04:03:29 2018
37,Fri Jun  1 04:28:43 2018
38,Fri Jun  1 04:54:00 2018
39,Fri Jun  1 05:19:25 2018
40,Fri Jun  1 05:44:36 2018
41,Fri Jun  1 06:09:58 2018
42,Fri Jun  1 06:35:11 2018
43,Fri Jun  1 07:00:26 2018
44,Fri Jun  1 07:25:38 2018
45,Fri Jun  1 07:51:00 2018
46,Fri Jun  1 08:16:25 2018
47,Fri Jun  1 08:41:43 2018
48,Fri Jun  1 09:07:01 2018
49,Fri Jun  1 09:32:18 2018
50,Fri Jun  1 09:57:40 2018
51,Fri Jun  1 10:22:54 2018
52,Fri Jun  1 10:48:13 2018
53,Fri Jun  1 11:13:40 2018
54,Fri Jun  1 11:39:06 2018
55,Fri Jun  1 12:04:42 2018
56,Fri Jun  1 12:30:17 2018
57,Fri Jun  1 12:55:53 2018
58,Fri Jun  1 13:21:28 2018
59,Fri Jun  1 13:47:03 2018
60,Fri Jun  1 14:12:43 2018
61,Fri Jun  1 14:38:19 2018
62,Fri Jun  1 15:03:53 2018
63,Fri Jun  1 15:29:23 2018
64,Fri Jun  1 15:54:44 2018
65,Fri Jun  1 16:20:18 2018
66,Fri Jun  1 16:45:45 2018
67,Fri Jun  1 17:11:11 2018
68,Fri Jun  1 17:36:35 2018
69,Fri Jun  1 18:01:52 2018
70,Fri Jun  1 18:27:17 2018
71,Fri Jun  1 18:52:33 2018
72,Fri Jun  1 19:17:50 2018
73,Fri Jun  1 19:43:09 2018
74,Fri Jun  1 20:08:23 2018
75,Fri Jun  1 20:33:41 2018
76,Fri Jun  1 20:59:03 2018
77,Fri Jun  1 21:24:22 2018
78,Fri Jun  1 21:49:47 2018
79,Fri Jun  1 22:15:04 2018
80,Fri Jun  1 22:40:29 2018
81,Fri Jun  1 23:05:49 2018
82,Fri Jun  1 23:31:05 2018
83,Fri Jun  1 23:56:23 2018
84,Sat Jun  2 00:21:26 2018
85,Sat Jun  2 00:46:37 2018
86,Sat Jun  2 01:11:55 2018
87,Sat Jun  2 01:37:12 2018
88,Sat Jun  2 02:02:30 2018
89,Sat Jun  2 02:27:49 2018
90,Sat Jun  2 02:52:47 2018
91,Sat Jun  2 03:17:58 2018
92,Sat Jun  2 03:43:11 2018
93,Sat Jun  2 04:08:18 2018
94,Sat Jun  2 04:33:31 2018
95,Sat Jun  2 04:58:28 2018
96,Sat Jun  2 05:23:40 2018
97,Sat Jun  2 05:48:43 2018
98,Sat Jun  2 06:13:53 2018
99,Sat Jun  2 06:39:09 2018
