0,Fri Jun  8 17:27:32 2018
1,Fri Jun  8 17:32:10 2018
2,Fri Jun  8 17:37:25 2018
3,Fri Jun  8 17:43:07 2018
4,Fri Jun  8 17:49:12 2018
5,Fri Jun  8 17:55:53 2018
6,Fri Jun  8 18:03:04 2018
7,Fri Jun  8 18:10:42 2018
8,Fri Jun  8 18:18:43 2018
9,Fri Jun  8 18:27:11 2018
10,Fri Jun  8 18:36:06 2018
11,Fri Jun  8 18:45:27 2018
12,Fri Jun  8 18:55:19 2018
13,Fri Jun  8 19:05:55 2018
14,Fri Jun  8 19:17:01 2018
15,Fri Jun  8 19:28:35 2018
16,Fri Jun  8 19:40:36 2018
17,Fri Jun  8 19:53:09 2018
18,Fri Jun  8 20:06:12 2018
19,Fri Jun  8 20:19:46 2018
20,Fri Jun  8 20:33:41 2018
21,Fri Jun  8 20:48:23 2018
22,Fri Jun  8 21:03:43 2018
23,Fri Jun  8 21:19:36 2018
24,Fri Jun  8 21:35:55 2018
25,Fri Jun  8 21:52:50 2018
26,Fri Jun  8 22:10:15 2018
27,Fri Jun  8 22:28:08 2018
28,Fri Jun  8 22:46:23 2018
29,Fri Jun  8 23:05:52 2018
30,Fri Jun  8 23:25:50 2018
31,Fri Jun  8 23:46:21 2018
32,Sat Jun  9 00:07:25 2018
33,Sat Jun  9 00:29:12 2018
34,Sat Jun  9 00:51:25 2018
35,Sat Jun  9 01:14:09 2018
36,Sat Jun  9 01:37:22 2018
37,Sat Jun  9 02:01:45 2018
38,Sat Jun  9 02:26:45 2018
39,Sat Jun  9 02:52:15 2018
40,Sat Jun  9 03:18:21 2018
41,Sat Jun  9 03:45:05 2018
42,Sat Jun  9 04:12:24 2018
43,Sat Jun  9 04:40:14 2018
44,Sat Jun  9 05:08:37 2018
45,Sat Jun  9 05:38:28 2018
46,Sat Jun  9 06:08:55 2018
